subject,session,task,stimulus_label,n_present_channels,dense_file,band_file,meta_file,n_kept_windows,n_dropped_windows,status
sub-20,ses-02,task-monkey2_run-02,Monkey 2,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,51,20,ok
sub-20,ses-02,task-monkey5_run-01,Monkey 5,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,29,20,ok
sub-20,ses-02,task-monkey5_run-02,Monkey 5,56,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-20/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,56,7,ok
sub-21,ses-01,task-dme_run-01,Despicable Me (English),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-dme_run-01/run_meta_master61_masked.json,70,43,ok
sub-21,ses-01,task-dme_run-02,Despicable Me (English),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-dme_run-02/run_meta_master61_masked.json,72,36,ok
sub-21,ses-01,task-inscapes,Inscapes,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-inscapes/run_meta_master61_masked.json,68,42,ok
sub-21,ses-01,task-monkey1_run-01,Monkey 1,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,33,19,ok
sub-21,ses-01,task-monkey1_run-02,Monkey 1,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,32,20,ok
sub-21,ses-01,task-tp_run-01,The Present,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-tp_run-01/run_meta_master61_masked.json,20,23,ok
sub-21,ses-01,task-tp_run-02,The Present,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-01/task-tp_run-02/run_meta_master61_masked.json,41,9,ok
sub-21,ses-02,task-dmh_run-01,Despicable Me (Hungarian),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-dmh_run-01/run_meta_master61_masked.json,84,24,ok
sub-21,ses-02,task-dmh_run-02,Despicable Me (Hungarian),61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-dmh_run-02/run_meta_master61_masked.json,62,37,ok
sub-21,ses-02,task-inscapes,Inscapes,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-inscapes/run_meta_master61_masked.json,79,44,ok
sub-21,ses-02,task-monkey2_run-01,Monkey 2,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,48,11,ok
sub-21,ses-02,task-monkey2_run-02,Monkey 2,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,37,19,ok
sub-21,ses-02,task-monkey5_run-01,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,44,12,ok
sub-21,ses-02,task-monkey5_run-02,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-21/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,39,18,ok
sub-22,ses-01,task-dme_run-01,Despicable Me (English),59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-dme_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-dme_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-dme_run-01/run_meta_master61_masked.json,73,38,ok
sub-22,ses-01,task-dme_run-02,Despicable Me (English),58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-dme_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-dme_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-dme_run-02/run_meta_master61_masked.json,74,83,ok
sub-22,ses-01,task-inscapes,Inscapes,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-inscapes/run_meta_master61_masked.json,80,39,ok
sub-22,ses-01,task-monkey1_run-01,Monkey 1,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-monkey1_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-monkey1_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-monkey1_run-01/run_meta_master61_masked.json,42,16,ok
sub-22,ses-01,task-monkey1_run-02,Monkey 1,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-monkey1_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-monkey1_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-monkey1_run-02/run_meta_master61_masked.json,29,26,ok
sub-22,ses-01,task-tp_run-01,The Present,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-tp_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-tp_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-tp_run-01/run_meta_master61_masked.json,44,9,ok
sub-22,ses-01,task-tp_run-02,The Present,60,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-tp_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-tp_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-01/task-tp_run-02/run_meta_master61_masked.json,21,25,ok
sub-22,ses-02,task-dmh_run-01,Despicable Me (Hungarian),59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-dmh_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-dmh_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-dmh_run-01/run_meta_master61_masked.json,87,24,ok
sub-22,ses-02,task-dmh_run-02,Despicable Me (Hungarian),57,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-dmh_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-dmh_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-dmh_run-02/run_meta_master61_masked.json,58,47,ok
sub-22,ses-02,task-inscapes,Inscapes,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-inscapes/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-inscapes/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-inscapes/run_meta_master61_masked.json,109,19,ok
sub-22,ses-02,task-monkey2_run-01,Monkey 2,61,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey2_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey2_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey2_run-01/run_meta_master61_masked.json,54,23,ok
sub-22,ses-02,task-monkey2_run-02,Monkey 2,55,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey2_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey2_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey2_run-02/run_meta_master61_masked.json,50,11,ok
sub-22,ses-02,task-monkey5_run-01,Monkey 5,59,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey5_run-01/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey5_run-01/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey5_run-01/run_meta_master61_masked.json,46,13,ok
sub-22,ses-02,task-monkey5_run-02,Monkey 5,58,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey5_run-02/dense_psd_10s_2to30Hz_welch_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey5_run-02/bandpower_10s_delta_theta_alpha_beta_master61_masked.npz,/Users/hyung/data/natview_project/derived/natview_eeg_features_master61_masked_5s/sub-22/ses-02/task-monkey5_run-02/run_meta_master61_masked.json,32,23,ok
